brand,country,month,alpha,beta,mu
DRGNL,Zamunda,11.0,0.18016716048211623,-3.208566810714119e-29,0.04454691117884731
DWBKI,Beleria,1.0,0.5354139933490181,-9.387961317306403e-30,0.025762675819570355
DWBKI,Beleria,2.0,0.8523239976694493,-5.081006374869007e-30,0.03625426675576045
DWBKI,Beleria,3.0,0.28675401845654236,-5.8369478583148054e-30,0.10699573691991346
DWBKI,Beleria,4.0,0.2771359646532582,-3.2527887043662367e-31,0.06880140967192591
DWBKI,Beleria,5.0,0.39337782132721866,-4.4320344024582e-30,0.07470467467299585
DWBKI,Beleria,6.0,0.7342100374184664,-2.6383687651155154e-30,0.08715678486974943
DWBKI,Beleria,7.0,0.36609410254441577,-5.013955180862359e-30,0.03278766169167596
DWBKI,Beleria,8.0,0.15948229997363872,-3.105676156292903e-31,0.12857757830843586
DWBKI,Beleria,9.0,0.21849089412072017,-6.110962558338266e-30,0.04021292307174597
DWBKI,Beleria,10.0,0.36466749075257165,-4.128969514632498e-31,0.042540801871820424
DWBKI,Beleria,11.0,0.851575133404089,-1.271642145905452e-30,0.12585472215578142
DWBKI,Beleria,12.0,0.35402884622824815,-4.3410313358252535e-29,0.06510343069670092
DWBKI,Sokovia,1.0,0.367201289209773,-3.838524354201356e-30,0.04821689340666884
DXGSD,Aldovia,1.0,0.6283458102660713,-1.2769976067679277e-28,0.06387560591094815
DXGSD,Aldovia,2.0,0.9247869671554596,-5.05809517915123e-28,0.047724467252326916
DXGSD,Aldovia,3.0,0.8159335652609252,0.006249621209759684,0.05219790490050598
DXGSD,Aldovia,4.0,0.598373513684427,-2.4157378546408523e-27,0.05892236953057127
DXGSD,Aldovia,5.0,0.45927551180150994,-8.090595852373585e-30,0.046466833980660684
DXGSD,Aldovia,6.0,0.5487774217378973,-4.0042436277074204e-29,0.0551516125403544
DXGSD,Aldovia,9.0,0.6375800394486204,-7.439272940269202e-28,0.04275258831054733
DXGSD,Aldovia,10.0,0.39642701001284597,-6.568364282516363e-18,0.042128594884639395
DXGSD,Aldovia,11.0,0.7043211667320478,-2.7823366476788373e-24,0.043798050444884336
DXGSD,Aldovia,12.0,0.8185409164633266,-4.987305022189493e-30,0.061272582640170416
DXGSD,Asgard,1.0,0.8154320644137216,-1.3735839214325722e-29,0.032553579429913646
DXGSD,Asgard,2.0,0.40632055384299637,-3.403365361390382e-30,0.06048557513806502
DXGSD,Asgard,3.0,0.6452744266515872,-6.027016095182862e-30,0.03581469402405352
DXGSD,Asgard,7.0,0.3191281405583002,-1.929361652937449e-28,0.05745288660464386
DXGSD,Asgard,8.0,0.5427614516167485,-5.063713919012917e-31,0.037600536462877004
DXGSD,Asgard,11.0,0.8055471027597388,-4.502627990780809e-28,0.03220238756215611
DXGSD,Asgard,12.0,0.6238269942278467,-2.2819345081994067e-32,0.07053954340573776
DXGSD,Coruscant,1.0,0.5676745771084997,-4.0449869403061746e-29,0.05246022669008797
DXGSD,Coruscant,2.0,0.34129053219820393,-2.6623544694354917e-26,0.08199730551661144
DXGSD,Coruscant,3.0,0.9393418634943937,-8.481983342512128e-26,0.03832349910670117
DXGSD,Coruscant,9.0,0.7693367441987398,-3.1526186272496215e-29,0.02974531500472638
DXGSD,Coruscant,10.0,0.4721854508518387,-5.714570706587583e-29,0.03933062395727589
DXGSD,Coruscant,11.0,2.855077880681783,-0.013105579222248316,0.02068976825002044
DXGSD,Coruscant,12.0,0.7981342865706469,-1.5465848752308078e-28,0.027561896745664033
DXGSD,Ferelden,1.0,0.6433542286244733,-9.027911817833356e-32,0.19234340885547688
DXGSD,Ferelden,2.0,0.2621192542313413,-2.3215229042657997e-29,0.11964417790919034
DXGSD,Ferelden,4.0,0.45935503590633386,-1.5226553858946737e-30,0.049425133887666804
DXGSD,Ferelden,5.0,0.05791555834776974,-1.6433472696369042e-28,0.08208967547192733
DXGSD,Ferelden,7.0,0.2555081559215018,-4.288604434424504e-29,0.10622987376258847
DXGSD,Ferelden,8.0,0.8695488916595759,-1.2841379993334753e-28,0.05577540138180796
DXGSD,Ferelden,9.0,0.8565923659329274,-6.184748084508975e-31,0.03139413958330953
DXGSD,Ferelden,12.0,0.33457593250044704,-1.1420711706598232e-29,0.1140520784384838
DXGSD,Gallifrey,3.0,0.7410914032034874,-2.5459804439364004e-25,0.04670990084670781
DXGSD,Gallifrey,4.0,0.5350138299875947,-4.4112630815979104e-30,0.05381437245224601
DXGSD,Gallifrey,5.0,0.7010972579041026,-5.981990841587365e-29,0.04516915488510109
DXGSD,Gallifrey,6.0,0.7191818652314277,-7.951694045936685e-27,0.07200747455037994
DXGSD,Gallifrey,7.0,0.6421961508078575,-1.1601554148770197e-30,0.05377042918658857
DXGSD,Gallifrey,8.0,0.7224175877078569,-3.835314508086973e-26,0.06110383665554875
DXGSD,Gallifrey,9.0,1.451644850513137,-0.001765835064500264,0.03606502302478291
DXGSD,Hogwarts,1.0,4.4992152075469445,-0.007614409711450338,0.011509614859506852
DXGSD,Hogwarts,2.0,0.543385851177739,-2.108910931079852e-26,0.10666631498513032
DXGSD,Hogwarts,3.0,11.013646354325775,-0.033771552655205886,0.00707639619730608
DXGSD,Hogwarts,4.0,1686.0506806792655,-0.823853315320364,0.0005174326568610256
DXGSD,Hogwarts,5.0,8.76231018047166,-0.03293385023278293,0.009566963217274498
DXGSD,Hogwarts,6.0,6.7600601936401645,-0.01688220495981895,0.009310765123253115
DXGSD,Hogwarts,7.0,4.832555981161191,-0.015536026594952727,0.012335667683279924
DXGSD,Hogwarts,10.0,1.5784009394992151,0.01509694329780138,0.0184685674329984
DXGSD,Hogwarts,11.0,1.2065668333409958,0.01152127981671379,0.02870465003037817
DXGSD,Hogwarts,12.0,55.174161664839886,-0.14535844577890983,0.003557894573686841
DXGSD,Latveria,3.0,0.6058535150707297,-3.241759643452873e-30,0.044058940364819194
DXGSD,Latveria,4.0,0.4884351656093081,-3.205447705652252e-24,0.05258169016957404
DXGSD,Latveria,12.0,0.4497250213467573,-4.2922059500794896e-30,0.050207653809052594
DXGSD,Panem,1.0,2.0451460573464963,-0.0039489772941113995,0.02342694527189139
DXGSD,Panem,2.0,7.829548840605353,-0.0034668807219538156,0.006652750088355395
DXGSD,Panem,3.0,0.9464841575864728,0.012663845414438,0.033259590431412966
DXGSD,Panem,4.0,3.8427319970794365,0.005472559585117281,0.01120833444383996
DXGSD,Panem,5.0,227.4976365027079,-0.26657890082357016,0.0013952439355855465
DXGSD,Panem,6.0,0.7146949680049081,0.012782056621984414,0.037203465918663775
DXGSD,Panem,7.0,7.868000763989848,-0.033112991515062584,0.010069298982974149
DXGSD,Panem,8.0,2.342588781800859,-0.0024885536917529857,0.01905443841783258
DXGSD,Panem,9.0,2.8541097168106164,0.004429124477111612,0.015023407937259425
DXGSD,Panem,10.0,1639.6505365892826,-0.9164091199974833,0.0005884742782862003
DXGSD,Panem,11.0,362.4615854363666,-0.40933717996087704,0.0012565763386020315
DXGSD,Panem,12.0,0.7175995231563692,-3.6212955012602166e-23,0.04966543362115181
DXGSD,Vulcan,1.0,0.3551164408423598,-3.389911854521769e-30,0.08057656948482994
DXGSD,Vulcan,3.0,0.3525081043614775,-1.4907838548281393e-29,0.06368880754289163
DXGSD,Vulcan,8.0,0.31368640678101856,-2.8916469260101415e-30,0.038105493173420685
DXGSD,Vulcan,10.0,0.6270223647978699,-1.294767876808776e-30,0.037513271476494914
DXGSD,Vulcan,11.0,0.15871984550938245,-1.1215471497256502e-31,0.0983982882238498
DXGSD,Vulcan,12.0,0.15329270804748496,-1.9390266824124407e-30,0.10401508717413731
DXGSD,Zamunda,1.0,0.5946939152830275,-2.4429098523642167e-23,0.04785197872098136
DXGSD,Zamunda,2.0,0.4055671137994886,-6.921256797233723e-26,0.06440757694878768
DXGSD,Zamunda,3.0,0.41223159252083075,-5.861936871405933e-16,0.0393020366750985
DXGSD,Zamunda,4.0,0.7991074385081922,-1.414384628815969e-28,0.037062548790915834
DXGSD,Zamunda,9.0,0.4014262673057324,-1.3311802200578524e-20,0.049075386143931726
DXGSD,Zamunda,10.0,0.702802597808796,-3.0959795920300373e-13,0.04310041506060451
DXGSD,Zamunda,11.0,0.3996174306425635,-7.947692389437284e-23,0.06848568097896443
DXGSD,Zamunda,12.0,0.6615701336479594,-2.208661067471497e-25,0.05984923645445167
DXHFH,Gallifrey,1.0,0.6295442068300188,-7.05327162710621e-26,0.04301486732223053
DXHFH,Gallifrey,2.0,0.7264186607172334,-6.660486187847501e-31,0.05888398161250981
DXHFH,Gallifrey,3.0,0.6706274485168036,-3.9770715464072033e-29,0.06305431822196758
DXHFH,Gallifrey,4.0,0.5832865037915151,-7.423335629226705e-31,0.7020575097342943
DXHFH,Gallifrey,5.0,0.2032868738588126,-3.930682548834487e-29,1.5115307930665685
DXHFH,Gallifrey,6.0,1.5149056818118112,-0.0020523374324678397,0.031510321214798014
DXHFH,Gallifrey,7.0,0.6750174071599522,-3.076222890494336e-32,0.056787337317030714
DXHFH,Gallifrey,8.0,0.36321660748269213,-2.4284193031076272e-29,0.05875444009446923
DXHFH,Gallifrey,9.0,2.3395433978924407,-0.006119899764232091,0.022717451071008768
DXHFH,Gallifrey,10.0,1.6809393339399086,-0.002989690911882512,0.030154816931518544
DXHFH,Gallifrey,11.0,0.29928771215013306,-3.7547596634115867e-28,1.328118556423803
DXHFH,Gallifrey,12.0,0.543248153112796,-2.166415654615269e-28,0.04533351913009537
EAHGQ,Aldovia,1.0,0.3206961906765651,-2.366631851158475e-30,1.126756225838665
EAHGQ,Aldovia,2.0,8.838048901486644,-0.028368802593400223,0.008690193354381752
EAHGQ,Aldovia,3.0,11.764700021762732,-0.03282277515837796,0.006680203176670271
EAHGQ,Aldovia,4.0,21.292973326445207,-0.06473612523823133,0.005380835016772723
EAHGQ,Aldovia,5.0,10.525463961764817,-0.031279999076730854,0.007407852647072739
EAHGQ,Aldovia,6.0,9.084016547283149,-0.02833646384540294,0.008395622005347957
EAHGQ,Aldovia,7.0,14.933667385964869,-0.04146853703088824,0.005679069252050627
EAHGQ,Aldovia,8.0,5.946830789071045,-0.01856153727053874,0.010795227956513463
EAHGQ,Aldovia,9.0,68.91390177483662,-0.14435214854635356,0.0027949206100378794
EAHGQ,Aldovia,10.0,14.985008799054029,-0.04950156239707489,0.006309212891652202
EAHGQ,Aldovia,11.0,11.781694506469634,-0.03679845859367483,0.007107912508005439
EAHGQ,Aldovia,12.0,22.65875998493037,-0.07671829566350433,0.005755270288389223
EAHGQ,Arendelle,1.0,0.3451717318543624,-1.953758159300493e-30,0.08326501277806783
EAHGQ,Arendelle,2.0,0.700148259044113,-2.580551226503987e-32,0.06149504158106638
EAHGQ,Arendelle,3.0,0.7318052789365961,-7.381788734293616e-27,0.06424633783496103
EAHGQ,Arendelle,4.0,0.7053679122186818,-7.822002992101155e-30,0.05547463000519784
EAHGQ,Arendelle,5.0,0.7926454826906071,-4.362087683370618e-31,0.06602281401418197
EAHGQ,Arendelle,6.0,0.6166983990061711,-2.1918633064225477e-32,0.0670108862503666
EAHGQ,Arendelle,7.0,0.660108574730266,-1.0862326040694575e-23,0.05456178572018676
EAHGQ,Arendelle,8.0,0.6961105039716196,-1.3214539297979274e-22,0.06519152644345946
EAHGQ,Arendelle,9.0,0.64635256883506,-1.6480542223119213e-29,0.06912580674907454
EAHGQ,Arendelle,10.0,0.8370416021603129,-2.1020103454616377e-31,0.056585572548792415
EAHGQ,Arendelle,11.0,0.9050706425624098,-2.801321841492283e-19,0.04472000357486139
EAHGQ,Arendelle,12.0,0.7291786652124044,-8.954440404151482e-32,0.06075214261383867
EAHGQ,Arrakis,1.0,0.39696250381383963,-4.5720799697383793e-29,0.04298916024312745
EAHGQ,Arrakis,2.0,0.230322191654924,-2.2427396325229665e-28,0.04058837100215172
EAHGQ,Arrakis,3.0,0.595985927314173,-1.894298021939116e-29,0.04164577033945063
EAHGQ,Arrakis,4.0,0.14369498817014242,-1.3897687622387992e-26,0.04832570239378938
EAHGQ,Arrakis,5.0,0.27044655879697244,-2.954788337475274e-30,0.03580450943543048
EAHGQ,Arrakis,6.0,0.16970119642253628,-2.0690262917043857e-29,0.047882197027896575
EAHGQ,Arrakis,7.0,0.5218855045989392,-2.088706348197346e-28,0.04018387495099454
EAHGQ,Arrakis,8.0,0.18190474923020267,-7.150695654255853e-31,0.041533555620894
EAHGQ,Arrakis,9.0,0.3560042892224282,-6.703009025405521e-29,0.04172042000618968
EAHGQ,Arrakis,10.0,0.4161380578606413,-1.9725085898176693e-28,0.041082678424532705
EAHGQ,Arrakis,11.0,0.37511160604044924,-1.1438673441530334e-27,0.043735105896480206
EAHGQ,Arrakis,12.0,0.5974085823636603,-3.335207923189095e-30,0.04040601494390726
EAHGQ,Asgard,1.0,4.883630946953671,-0.02047636560863393,0.013531384932666497
EAHGQ,Asgard,2.0,7.34063996343114,-0.032846386717504436,0.01106253206670609
EAHGQ,Asgard,3.0,7.221914363562733,-0.03050469777135301,0.010449939798076253
EAHGQ,Asgard,4.0,5.780883651607698,-0.024111114039554092,0.012576978516229523
EAHGQ,Asgard,5.0,8.498817421455623,-0.03588452320365429,0.010305646547902222
EAHGQ,Asgard,6.0,8.009718100591662,-0.031233396404497772,0.009721542650468387
EAHGQ,Asgard,7.0,6.505030777207466,-0.028132428341214773,0.011305464754926062
EAHGQ,Asgard,8.0,4.374403199972044,-0.017040298924707303,0.014479113154546513
EAHGQ,Asgard,9.0,4.2367267604866115,-0.014943550351474284,0.014241146999139465
EAHGQ,Asgard,10.0,3.330129494137867,-0.011006881888699568,0.01645271513313209
EAHGQ,Asgard,11.0,3.8479223667384033,-0.01570360417443506,0.01676357693719315
EAHGQ,Asgard,12.0,5.696067514829193,-0.03011479425721931,0.015086232374425034
EAHGQ,Atlantis,1.0,4.27136520458394,-0.014048079713242406,0.014232480232089041
EAHGQ,Atlantis,2.0,3.162917615918281,-0.0056018793289401994,0.016944082393650042
EAHGQ,Atlantis,3.0,5.440051919176909,-0.017870628805573156,0.01162245679181697
EAHGQ,Atlantis,4.0,4.631085905544183,-0.015351184697220998,0.014086150316906115
EAHGQ,Atlantis,5.0,2.434484396663452,-0.007531423084047027,0.023505571360029995
EAHGQ,Atlantis,6.0,3.9009853576434077,-0.015810307419815903,0.016496405409966934
EAHGQ,Atlantis,7.0,0.3244672055802257,-6.767715897968931e-29,1.5976755678614878
EAHGQ,Atlantis,8.0,4.110130607800814,-0.010161118257867792,0.013138706268244107
EAHGQ,Atlantis,9.0,3.6020535437881582,-0.01043053852436634,0.01547306833899163
EAHGQ,Atlantis,10.0,8.47560774679938,-0.02731430767240065,0.008406036944798703
EAHGQ,Atlantis,11.0,3.6488155947781387,-0.010979729892854999,0.01563475624614554
EAHGQ,Atlantis,12.0,3.318057089503963,-0.005114317585438003,0.017645183448907958
EAHGQ,Beleria,1.0,0.2551506319415523,-1.0051912087848528e-29,0.11803799188855207
EAHGQ,Beleria,2.0,0.8536267681816689,-3.126665582969028e-31,0.14788836779789516
EAHGQ,Beleria,3.0,0.8086570456215667,-7.762650387598175e-31,0.1139514303405601
EAHGQ,Beleria,4.0,0.27156291447671027,-2.8910668946401426e-30,0.11368503882253486
EAHGQ,Beleria,5.0,0.2617423618514144,-5.7809650650532035e-30,0.08814001743847949
EAHGQ,Beleria,6.0,0.6420887157577098,-7.782289497265191e-30,0.08818875203799993
EAHGQ,Beleria,7.0,0.2590343086084804,-2.187497273157036e-29,0.09791384056169018
EAHGQ,Beleria,8.0,0.2705787571720907,-3.337493075274993e-30,0.12613149582098165
EAHGQ,Beleria,9.0,0.2540987133918291,-3.754974284648018e-30,0.1270204072055713
EAHGQ,Beleria,10.0,0.2538557187592425,-1.9795893500170552e-28,0.10012792892671597
EAHGQ,Beleria,11.0,0.8183007320141906,-1.4179052196321644e-30,0.1440145924103602
EAHGQ,Beleria,12.0,0.2077152406857279,-2.8638337082684148e-30,0.10050032865665334
EAHGQ,Braavos,1.0,0.9108535135908015,0.020560094829549094,0.0389023166377922
EAHGQ,Braavos,2.0,4.3734265535686365,-0.010344483544042878,0.014360234571310372
EAHGQ,Braavos,3.0,4.30085571207022,-0.006472979465022373,0.012472088150357875
EAHGQ,Braavos,4.0,0.6456190026825637,-6.975317992936062e-21,0.08216375529568226
EAHGQ,Braavos,5.0,4.168736807188383,-0.006557820125707457,0.015720922976149306
EAHGQ,Braavos,6.0,3.990316674453994,-0.00623346961801345,0.013219293921295476
EAHGQ,Braavos,7.0,0.3792106745954167,-2.1449060094138592e-29,0.6413316334035195
EAHGQ,Braavos,8.0,1.707012152406989,-0.004022310011202193,0.03372785591746255
EAHGQ,Braavos,9.0,0.3647348600346687,-1.0034100933165582e-28,0.7070188490384273
EAHGQ,Braavos,10.0,0.293426790345101,-9.613927105709565e-30,1.0384202990741391
EAHGQ,Braavos,11.0,0.9440167621997659,-1.217006924427866e-26,0.052728258341365825
EAHGQ,Braavos,12.0,0.49183106244345154,-2.2517146946310394e-30,0.10320255014745619
EAHGQ,Coruscant,1.0,0.3017130396241976,-5.881200294358284e-29,1.5254859866415136
EAHGQ,Coruscant,2.0,0.5863582981543685,-7.0913879511367145e-31,0.05820547662273215
EAHGQ,Coruscant,3.0,0.7054143968225146,-1.6737202735233855e-31,0.037235307421150554
EAHGQ,Coruscant,4.0,0.26456095479208697,-3.0590892824549628e-27,0.05872292976459825
EAHGQ,Coruscant,5.0,0.747664998277829,-3.388162446414991e-28,0.04207022294269827
EAHGQ,Coruscant,6.0,0.4994890550735648,-7.91354061895406e-29,0.059304037189984324
EAHGQ,Coruscant,7.0,0.8444007464499756,-1.105478694023888e-30,0.042711237284699125
EAHGQ,Coruscant,8.0,0.6662547728600363,-5.38873348793313e-32,0.07045398205719738
EAHGQ,Coruscant,9.0,13.3554306812938,-0.06356266644205028,0.00815671517274046
EAHGQ,Coruscant,10.0,0.37127571532674164,-1.9396118337685088e-30,0.06135619652934196
EAHGQ,Coruscant,11.0,0.6107687351292239,-2.1716360911157243e-29,0.06132452708754563
EAHGQ,Coruscant,12.0,0.7646929737879729,-5.18406759227775e-28,0.04334749272552817
EAHGQ,Dorne,1.0,0.17841742213940798,-7.96213099429966e-32,0.09687333150578442
EAHGQ,Dorne,2.0,0.28706051922557807,-4.738738621088016e-29,0.10638675473034293
EAHGQ,Dorne,3.0,0.24004730097664148,-3.2635523265260655e-29,0.06351056458597754
EAHGQ,Dorne,4.0,0.32875333342199553,-4.028964835475142e-30,0.10024977188464002
EAHGQ,Dorne,5.0,0.373777373976229,-1.910331507840812e-30,0.08329391347701309
EAHGQ,Dorne,6.0,0.2071517135373682,-5.358521932629706e-28,0.08180115098265947
EAHGQ,Dorne,7.0,0.4857409073728354,-3.009760554543194e-30,0.02936283860185103
EAHGQ,Dorne,8.0,0.27507750910968437,-1.9539711114675764e-29,0.07253895746194602
EAHGQ,Dorne,9.0,0.26604422234316794,-3.084293889750094e-30,0.11930800651362147
EAHGQ,Dorne,10.0,0.4449072849383552,-1.467124691266636e-32,0.1522311379828088
EAHGQ,Dorne,11.0,0.3294091005810549,-1.4980557029038657e-29,0.06352884742925026
EAHGQ,Dorne,12.0,0.8146733502430863,-5.221105750850728e-31,0.17153885632064697
EAHGQ,Elbonia,1.0,0.2606832574939768,-6.668493147872975e-29,0.1800839113674027
EAHGQ,Elbonia,2.0,0.38554849415365244,-6.930226423433963e-31,0.13283970224099861
EAHGQ,Elbonia,3.0,0.7672038984646586,-9.901960300240173e-32,0.04443351462922804
EAHGQ,Elbonia,4.0,0.472139384302749,-2.8651640123663673e-30,0.0655995784602646
EAHGQ,Elbonia,5.0,0.4801151252866698,-4.980461508490563e-30,0.04233250259624747
EAHGQ,Elbonia,6.0,0.17594184495660184,-5.970699693721679e-30,0.18077723106604776
EAHGQ,Elbonia,7.0,0.27565346822446224,-7.713386553878866e-29,0.12721681667704782
EAHGQ,Elbonia,8.0,0.8231369413352976,-3.2435126880255555e-31,0.14930579515401787
EAHGQ,Elbonia,9.0,0.681347384921851,-3.6799229128012996e-32,0.04090309749964563
EAHGQ,Elbonia,10.0,0.24972320952281057,-2.792260437999071e-29,0.12528362315237973
EAHGQ,Elbonia,11.0,0.6906426100890346,-4.480667282462215e-31,0.10034265576770501
EAHGQ,Elbonia,12.0,0.5717948298743569,-1.0074789982407638e-30,0.13273358473888158
EAHGQ,Eriador,1.0,0.5529223291957148,-6.469898242491651e-29,0.043010068234038024
EAHGQ,Eriador,2.0,0.6725141398277528,-2.9008445094396973e-31,0.05148606357539493
EAHGQ,Eriador,3.0,0.4037560342303197,-8.615169524403827e-30,0.059534745869173705
EAHGQ,Eriador,4.0,0.3813769821100107,-6.681111606121668e-30,0.07017975101971326
EAHGQ,Eriador,5.0,0.5104723747859197,-1.7484615564217625e-28,0.03687162454141853
EAHGQ,Eriador,6.0,0.3171654815920715,-1.4615911139946134e-29,0.04004358834095366
EAHGQ,Eriador,7.0,0.2803127523181152,-9.570717941498845e-31,0.09499087090002893
EAHGQ,Eriador,8.0,0.3158553562432073,-3.9477992106278944e-30,0.06965678014869194
EAHGQ,Eriador,9.0,0.4096444286530103,-1.975945651212046e-29,0.0426166260720576
EAHGQ,Eriador,10.0,0.5835937240833684,-1.6178063962848196e-31,0.10651346917803978
EAHGQ,Eriador,11.0,0.5106146658248434,-7.022631825765127e-31,0.06180328384901049
EAHGQ,Eriador,12.0,0.3030564293060474,-2.3742011789446658e-30,0.06195333882479672
EAHGQ,Essos,1.0,0.46120882216125436,-2.8569135100918724e-27,0.05301510182714669
EAHGQ,Essos,2.0,2.110736879995457,-0.006602341729071216,0.02581810764591113
EAHGQ,Essos,3.0,2.7122270868508096,-0.008721361692246962,0.020439662555278775
EAHGQ,Essos,4.0,2.0466147084339186,-0.00580346977969394,0.026123172954114822
EAHGQ,Essos,5.0,2.5081912499637022,-0.007438966649219454,0.021593156741589584
EAHGQ,Essos,6.0,2.115536329584046,-0.005501958039047391,0.02488695794089448
EAHGQ,Essos,7.0,4.780599070241973,-0.019107946783546693,0.01307508879477913
EAHGQ,Essos,8.0,2.247130535859984,-0.006263919014898962,0.023240002954447756
EAHGQ,Essos,9.0,0.27752930257385655,-9.114887263807364e-30,1.275766197278886
EAHGQ,Essos,10.0,3.450790485584549,-0.012367154629295593,0.01672616039784945
EAHGQ,Essos,11.0,2.6974282918677606,-0.008512406259848502,0.019957242851567823
EAHGQ,Essos,12.0,3.4300298110172474,-0.015594461961135998,0.0194776900297235
EAHGQ,Etheria,2.0,0.2727553012548095,-1.1643998816462708e-29,0.12732991179766015
EAHGQ,Etheria,3.0,0.7097626839984967,-2.0355483450792426e-30,0.1869221243863754
EAHGQ,Etheria,4.0,0.42318524308066396,-1.689266052319108e-30,0.0731853341544218
EAHGQ,Etheria,5.0,0.18296400360244686,-1.981044678668895e-30,0.11935100597521825
EAHGQ,Etheria,6.0,0.07512374357738646,-1.8743688935395376e-30,0.14459554226657745
EAHGQ,Etheria,7.0,0.09428284654899027,-2.9240341339332915e-30,0.17092886775638863
EAHGQ,Etheria,8.0,0.13439256226727608,-2.474210954366868e-29,0.20930388079261925
EAHGQ,Etheria,9.0,0.7339261688000235,-6.734617915994941e-34,0.18873430478312012
EAHGQ,Etheria,10.0,0.255463427770536,-1.2089902963228539e-29,0.10540916334904668
EAHGQ,Etheria,11.0,0.21584611543519266,-4.433195476696509e-28,0.10298672143269114
EAHGQ,Etheria,12.0,0.2516506635864323,-9.397970882161784e-32,0.12852671997444115
EAHGQ,Fangorn,1.0,0.1455647159413514,-5.8197543515181574e-31,0.0807240602149672
EAHGQ,Fangorn,2.0,0.18925143326007732,-1.92300555848141e-30,0.15388172994007096
EAHGQ,Fangorn,3.0,0.26053866767249845,-2.3363889110878696e-30,0.06069001111256951
EAHGQ,Fangorn,4.0,0.5234117971069355,-3.190023703360664e-29,0.03596966047788905
EAHGQ,Fangorn,5.0,0.22350395812160556,-2.986313404989798e-30,0.28537615767745306
EAHGQ,Fangorn,6.0,0.6884174383883144,-9.069498049263193e-30,0.17657032138685858
EAHGQ,Fangorn,7.0,0.2056377536246497,-3.8306388569171515e-32,0.10154873571631978
EAHGQ,Fangorn,8.0,0.8453835610142622,-1.211874536524743e-30,0.14259782838427465
EAHGQ,Fangorn,9.0,0.6507289741107927,-2.368410691454734e-30,0.16127067172285992
EAHGQ,Fangorn,10.0,0.8846072837151091,-2.64591654207178e-31,0.07402556545048992
EAHGQ,Fangorn,11.0,0.2750098378232827,-5.557021638467696e-30,0.08006462565722604
EAHGQ,Fangorn,12.0,0.221870690440384,-5.0877423012329454e-30,0.25526907053019743
EAHGQ,Ferelden,1.0,0.7157752463081879,-2.8340545040542544e-29,0.052287972093417914
EAHGQ,Ferelden,2.0,0.1695014754147396,-4.8306643029602845e-31,0.049494524410643184
EAHGQ,Ferelden,3.0,0.5005976414637656,-9.350617970728852e-29,0.0526097583790395
EAHGQ,Ferelden,4.0,0.8161778862695594,-5.451050998673428e-30,0.12809404627711996
EAHGQ,Ferelden,5.0,0.2451047923157752,-1.0455157927641923e-29,0.10203251501876581
EAHGQ,Ferelden,6.0,0.3697916699954692,-5.539480962859927e-31,0.0903489814581448
EAHGQ,Ferelden,7.0,0.6821052965062033,-6.384630449084452e-33,0.16477929138154662
EAHGQ,Ferelden,8.0,0.4203046724915491,-1.3914693183385008e-30,0.06487117039693963
EAHGQ,Ferelden,9.0,0.6043696587911209,-8.88463036549861e-31,0.16392787663071456
EAHGQ,Ferelden,10.0,0.7296657410441324,-1.8890954031591697e-31,0.17130805179764125
EAHGQ,Ferelden,12.0,0.1448142119182339,-4.4964389413445235e-31,0.08512828053907817
EAHGQ,Gallifrey,1.0,0.28784887642032386,-1.6875290565056147e-30,1.3095386024626277
EAHGQ,Gallifrey,2.0,0.2954210685808062,-4.2530173245972733e-29,0.3267482974287348
EAHGQ,Gallifrey,3.0,1.1678202247355594,-0.00033007776252957596,0.039385179938357245
EAHGQ,Gallifrey,4.0,0.9525607964766689,-2.7232298998733213e-30,0.047340632185248005
EAHGQ,Gallifrey,5.0,0.8719161620869946,-4.6766005326871897e-29,0.05086751304469046
EAHGQ,Gallifrey,6.0,0.8192700542008837,-1.538098733977261e-26,0.05353657398092571
EAHGQ,Gallifrey,7.0,0.5688329990920753,-3.3178589345207704e-29,0.07481348419188463
EAHGQ,Gallifrey,8.0,1.2402170089900117,-0.0006683516892375088,0.036889732939115044
EAHGQ,Gallifrey,9.0,0.958981287602642,-2.0073983632912167e-26,0.0489245920740296
EAHGQ,Gallifrey,10.0,0.9266792110784643,-2.756670459418547e-32,0.052041470554205944
EAHGQ,Gallifrey,11.0,0.7363774588271745,-8.650711319165226e-32,0.05300683556882478
EAHGQ,Gallifrey,12.0,1.1079696558770222,-0.00018083274884959227,0.04138872109711682
EAHGQ,Gondor,1.0,1.340870425930921,-0.0014567151405475891,0.03459816748842669
EAHGQ,Gondor,2.0,1.4252868968928445,-0.002167182927869051,0.036392658025322655
EAHGQ,Gondor,3.0,1.8116191145780816,-0.003517518332325915,0.026805916546081034
EAHGQ,Gondor,4.0,0.9404609038035748,-3.2388432227515286e-29,0.04257480916359727
EAHGQ,Gondor,5.0,2.216284114772801,-0.006707694213227547,0.023652110950965026
EAHGQ,Gondor,6.0,1.4189199379974347,-0.0016438252335763018,0.03386351271654252
EAHGQ,Gondor,7.0,2.229114351861506,-0.006494718857705264,0.02282071201430545
EAHGQ,Gondor,8.0,0.8905733777702256,-3.921706825589294e-26,0.04607106042419951
EAHGQ,Gondor,9.0,1.6686996509973837,-0.003617872108653162,0.029809605847346023
EAHGQ,Gondor,10.0,0.6027649429189719,-1.0052203433496176e-26,0.0566195430963726
EAHGQ,Gondor,11.0,3.323442748504233,-0.014196058825994066,0.018119898558094816
