brand,country,month,alpha_norm,beta_norm
EUJWP,Aldovia,8.0,0.04508914806401818,0.043228339303202565
EUJWP,Aldovia,9.0,0.04710696453340428,0.03989437313962962
EUJWP,Aldovia,10.0,0.04448984308147934,0.04106580447326586
EUJWP,Aldovia,11.0,0.04627616505912887,0.03946726227502033
EUJWP,Aldovia,12.0,0.052897975711193035,0.04795340168645839
EUJWP,Arendelle,1.0,0.04486641236638198,0.056069064383719905
EUJWP,Arendelle,2.0,0.05140466253269876,0.06079388901981183
EUJWP,Arendelle,3.0,0.04419545220958844,0.057827669631595933
EUJWP,Arendelle,4.0,0.04726606623833731,0.06161806168579181
EUJWP,Arendelle,5.0,0.048380572474602375,0.06504395872259705
EUJWP,Arendelle,6.0,0.04622807900164406,0.058068806424369325
EUJWP,Arendelle,7.0,0.04174060623975499,0.052171454734308474
EUJWP,Arendelle,9.0,0.046369867233376744,0.055925118914775036
EUJWP,Arendelle,10.0,0.05041685278618846,0.05793339892630224
EUJWP,Arendelle,11.0,0.04348344050490642,0.055430716576195305
EUJWP,Arendelle,12.0,0.0473270049990975,0.06108964693141554
EUJWP,Asgard,1.0,0.044874400320457204,0.051817086828761134
EUJWP,Asgard,2.0,0.047524576060471176,0.04966667902527876
EUJWP,Asgard,3.0,0.04450708845328791,0.0407230995915731
EUJWP,Asgard,4.0,0.0480988162902398,0.04408122425513038
EUJWP,Asgard,5.0,0.050036764991600785,0.049579932775267344
EUJWP,Asgard,6.0,0.045603924216004094,0.042358305358374204
EUJWP,Asgard,7.0,0.044795848370230984,0.04464938427821588
EUJWP,Asgard,8.0,0.04540995164086214,0.051291624423502005
EUJWP,Asgard,9.0,0.04474781729708286,0.04366349950800201
EUJWP,Asgard,10.0,0.043327179221559035,0.04071531075624604
EUJWP,Asgard,11.0,0.04840769246422881,0.044021973697088775
EUJWP,Asgard,12.0,0.054971673197623194,0.05361247944283251
EUJWP,Atlantis,1.0,0.04635163493988502,0.037629540375528424
EUJWP,Atlantis,2.0,0.04777941973139608,0.036504773427012444
EUJWP,Atlantis,3.0,0.044988569691595925,0.04021929312267602
EUJWP,Atlantis,4.0,0.049470520073048446,0.04110379782641745
EUJWP,Atlantis,5.0,0.048798074091283984,0.036821130980779174
EUJWP,Atlantis,6.0,0.04867968142587453,0.03977035356027897
EUJWP,Atlantis,7.0,0.04275290158086175,0.03797137911153434
EUJWP,Atlantis,8.0,0.04372256138775503,0.03799388327111694
EUJWP,Atlantis,9.0,0.04490708757667162,0.03645615364347319
EUJWP,Atlantis,10.0,0.04345580957004959,0.0384284697774056
EUJWP,Atlantis,11.0,0.04584186279557259,0.03662828467022395
EUJWP,Atlantis,12.0,0.052276840319557996,0.045796301510389666
EUJWP,Beleria,1.0,0.04135720294859823,0.0765440292924725
EUJWP,Beleria,2.0,0.0430725139579224,0.07327311392854458
EUJWP,Beleria,3.0,0.040553332136178406,0.06168647150299896
EUJWP,Beleria,4.0,0.043864419912944076,0.06464298680173716
EUJWP,Beleria,5.0,0.04481555591539232,0.06474612555447679
EUJWP,Beleria,6.0,0.043541120236581056,0.0658579907151383
EUJWP,Beleria,7.0,0.042301183579374964,0.06728207094935554
EUJWP,Beleria,8.0,0.044424475784882275,0.06695849263664858
EUJWP,Beleria,9.0,0.043396359880414494,0.06778833190263558
EUJWP,Beleria,10.0,0.0440583512285875,0.06535999756481106
EUJWP,Beleria,11.0,0.04140183411454213,0.06766345453230997
EUJWP,Beleria,12.0,0.044438476323727785,0.07016136353548498
EUJWP,Braavos,1.0,0.05146808166951268,0.03741881347883199
EUJWP,Braavos,2.0,0.052542009411756296,0.03350043020970863
EUJWP,Braavos,3.0,0.04609913598870347,0.03921334655869967
EUJWP,Braavos,4.0,0.04983091109629299,0.02922295164320857
EUJWP,Braavos,5.0,0.052372296502621166,0.03812538485382034
EUJWP,Braavos,6.0,0.046201694253116904,0.036674927310756986
EUJWP,Braavos,7.0,0.04772679487429499,0.03399226491569522
EUJWP,Braavos,8.0,0.05446428800719791,0.0396873408254802
EUJWP,Braavos,9.0,0.05112027458491247,0.03488038863647309
EUJWP,Braavos,10.0,0.0466024614705363,0.03969871093935372
EUJWP,Braavos,11.0,0.04967088426328115,0.03416910369561709
EUJWP,Braavos,12.0,0.05126245642487172,0.042564791478525196
EUJWP,Coruscant,1.0,0.04611946911446701,0.04168139708580953
EUJWP,Coruscant,2.0,0.04791224952272136,0.03493185059079432
EUJWP,Coruscant,3.0,0.04434685954890943,0.03290115077655898
EUJWP,Coruscant,4.0,0.0478860470616175,0.0347563975618948
EUJWP,Coruscant,5.0,0.050228526033726496,0.039169163791704535
EUJWP,Coruscant,6.0,0.04728122549617647,0.037983447112770824
EUJWP,Coruscant,7.0,0.04331409083386716,0.03114482611437393
EUJWP,Coruscant,8.0,0.04574683894358093,0.03901870768322668
EUJWP,Coruscant,9.0,0.04493095915829698,0.0357222593717897
EUJWP,Coruscant,10.0,0.04480501132354845,0.03283132005582332
EUJWP,Coruscant,11.0,0.04671398639807698,0.03274594627537794
EUJWP,Coruscant,12.0,0.05016169814908057,0.0535407618942472
EUJWP,Dorne,1.0,0.04629268381842325,0.060202005792496446
EUJWP,Dorne,2.0,0.0467352239443911,0.06710771928234997
EUJWP,Dorne,3.0,0.04282685599911818,0.05593966195685309
EUJWP,Dorne,4.0,0.04718034628930253,0.0640688642036215
EUJWP,Dorne,5.0,0.0444438570101025,0.06961054596553029
EUJWP,Dorne,6.0,0.04643273780886564,0.06689808616022157
EUJWP,Dorne,7.0,0.04449476018303612,0.05852299773381227
EUJWP,Dorne,8.0,0.04413754737338952,0.05656680159219326
EUJWP,Dorne,9.0,0.04527695859165308,0.06294915924513508
EUJWP,Dorne,10.0,0.04280959968357486,0.0715703593224668
EUJWP,Dorne,11.0,0.04351441217780072,0.0749687129112622
EUJWP,Dorne,12.0,0.045203601847660924,0.0711273506535329
EUJWP,Elbonia,1.0,0.042038727105363424,0.06780669187938324
EUJWP,Elbonia,2.0,0.04920869727607628,0.06322668412335683
EUJWP,Elbonia,3.0,0.0490999891005939,0.06507647364525418
EUJWP,Elbonia,4.0,0.04559510839063448,0.06748094793684216
EUJWP,Elbonia,5.0,0.04825831787428512,0.06466400383199347
EUJWP,Elbonia,6.0,0.04492347665239821,0.055410100963231866
EUJWP,Elbonia,7.0,0.04109967862270755,0.06250602472039815
EUJWP,Elbonia,8.0,0.04510824273057199,0.05211218072029886
EUJWP,Elbonia,9.0,0.044883659322710066,0.06704284567407708
EUJWP,Elbonia,10.0,0.04249199805657095,0.06154010587897135
EUJWP,Elbonia,11.0,0.048235858064357075,0.05160201853169204
EUJWP,Eriador,1.0,0.045233918196313554,0.05766698768273922
EUJWP,Eriador,2.0,0.05093486467029829,0.057652120553441356
EUJWP,Eriador,3.0,0.04538341453414833,0.05505730836705086
EUJWP,Eriador,4.0,0.04619229620381601,0.062039813061907104
EUJWP,Eriador,5.0,0.044967769641426486,0.054702017537409116
EUJWP,Eriador,6.0,0.04480268780664775,0.06396744122060076
EUJWP,Eriador,7.0,0.04270807690196237,0.051358156500164696
EUJWP,Eriador,8.0,0.0419469047530966,0.05448675925291476
EUJWP,Eriador,9.0,0.04562134223935294,0.05283480772915061
EUJWP,Eriador,10.0,0.04396730883692215,0.05373992193160408
EUJWP,Eriador,11.0,0.055960208682342256,0.04859270749240752
EUJWP,Eriador,12.0,0.05445942911900223,0.07185009413098899
EUJWP,Essos,1.0,0.044028007156245594,0.055496108513848584
EUJWP,Essos,2.0,0.047291313949894755,0.04871944463453881
EUJWP,Essos,3.0,0.04586154305750776,0.052225302720001664
EUJWP,Essos,4.0,0.0469372762887434,0.0552094510368618
EUJWP,Essos,5.0,0.04558415367166749,0.05706326903326565
EUJWP,Essos,6.0,0.04600644698766226,0.051299311569147965
EUJWP,Essos,7.0,0.04220234151403584,0.05445263084038043
EUJWP,Essos,8.0,0.04494981405986665,0.055373141799443214
EUJWP,Essos,9.0,0.04421199720151115,0.05419291785345384
EUJWP,Essos,10.0,0.04397930926561365,0.0538332098160454
EUJWP,Essos,11.0,0.0447880018892178,0.05187895287579918
EUJWP,Essos,12.0,0.050082361132326114,0.059364653351550875
EUJWP,Etheria,1.0,0.04252890060825323,0.0871611972973084
EUJWP,Etheria,2.0,0.043418300381615246,0.0957795846979434
EUJWP,Etheria,3.0,0.039951439820346046,0.09028637200593705
EUJWP,Etheria,4.0,0.04315051570227813,0.10177546178254882
EUJWP,Etheria,5.0,0.04138486065908989,0.0905122079578598
EUJWP,Etheria,6.0,0.046252855783459515,0.08426925315783683
EUJWP,Etheria,7.0,0.040653644183547215,0.09830429384712226
EUJWP,Etheria,8.0,0.03767297488383997,0.10903280098229737
EUJWP,Etheria,9.0,0.044066031794692734,0.0881017578442446
EUJWP,Etheria,10.0,0.03913819350493797,0.09053869384178086
EUJWP,Etheria,11.0,0.041554699745193005,0.09234894474235524
EUJWP,Etheria,12.0,0.043482911460642204,0.10228534689112355
EUJWP,Fangorn,1.0,0.04946781937347733,0.09249068943333863
EUJWP,Fangorn,2.0,0.04560788126930808,0.1015215076932131
EUJWP,Fangorn,3.0,0.04152172908427085,0.07372921426725755
EUJWP,Fangorn,4.0,0.04482934626325631,0.07768463370301307
EUJWP,Fangorn,5.0,0.043211486902428334,0.08442048261487346
EUJWP,Fangorn,6.0,0.045971852214148914,0.07295746228146209
EUJWP,Fangorn,7.0,0.04083821467389001,0.06654075515532674
EUJWP,Fangorn,8.0,0.04156321787716155,0.07366979097609352
EUJWP,Fangorn,9.0,0.0430585745236263,0.06502258555591242
EUJWP,Fangorn,10.0,0.05245299253413454,0.06758625997478404
EUJWP,Fangorn,11.0,0.04227659496873443,0.073275618661527
EUJWP,Fangorn,12.0,0.04604838918449288,0.06469919901966877
EUJWP,Ferelden,1.0,0.05037991247158223,0.07949017152266957
EUJWP,Ferelden,2.0,0.04772804429234782,0.06615402519235984
EUJWP,Ferelden,3.0,0.04509084700102834,0.06076761996125998
EUJWP,Ferelden,4.0,0.045232819517435095,0.06590515978177246
EUJWP,Ferelden,5.0,0.05002662768915893,0.0725782408395111
EUJWP,Ferelden,6.0,0.045462138041934975,0.06625023601252535
EUJWP,Ferelden,7.0,0.042279300873519395,0.06074856342924002
EUJWP,Ferelden,8.0,0.0428285151081513,0.0629497192696882
EUJWP,Ferelden,9.0,0.044151895077702175,0.052797725641976045
EUJWP,Ferelden,10.0,0.041918761026448516,0.063244940901707
EUJWP,Ferelden,11.0,0.045324021090464926,0.06460086331187216
EUJWP,Ferelden,12.0,0.04504057302669883,0.06237406984158098
EUJWP,Gallifrey,1.0,0.045670372341470464,0.048538091022350474
EUJWP,Gallifrey,2.0,0.04711837703740488,0.04829412673569775
EUJWP,Gallifrey,3.0,0.045561176248242775,0.04316436820790285
EUJWP,Gallifrey,4.0,0.04728354130324283,0.03766914320259019
EUJWP,Gallifrey,5.0,0.046635659121030945,0.04023141557260913
EUJWP,Gallifrey,6.0,0.04411260644697882,0.047012865338806796
EUJWP,Gallifrey,7.0,0.043001645955490005,0.039489379674049835
EUJWP,Gallifrey,8.0,0.04493492737310627,0.043547971782678524
EUJWP,Gallifrey,9.0,0.046116941353244054,0.044711380501867015
EUJWP,Gallifrey,10.0,0.04711619384934244,0.04421482510162935
EUJWP,Gallifrey,11.0,0.04573511176940947,0.04850229329870104
EUJWP,Gallifrey,12.0,0.04564762036211524,0.05680923006216618
EUJWP,Hogwarts,1.0,0.04519994930810019,0.027378044126709473
EUJWP,Hogwarts,2.0,0.04799774567061656,0.03234338509072061
EUJWP,Hogwarts,3.0,0.04453375020564381,0.02877081429429648
EUJWP,Hogwarts,4.0,0.04749292474658089,0.028874731652311726
EUJWP,Hogwarts,5.0,0.050666727370791274,0.03521854812157484
EUJWP,Hogwarts,6.0,0.04621988266876399,0.03274897995143246
EUJWP,Hogwarts,7.0,0.04423921314915238,0.030221758538642837
EUJWP,Hogwarts,8.0,0.04530692115597692,0.03152190571332544
EUJWP,Hogwarts,9.0,0.04511462037771931,0.030297550823290744
EUJWP,Hogwarts,10.0,0.04355235548240224,0.030311428356297136
EUJWP,Hogwarts,11.0,0.048550277767534414,0.03167874568596419
EUJWP,Hogwarts,12.0,0.04630798370678407,0.02999530841625758
EUJWP,Latveria,1.0,0.04653436088570772,0.03476827454665131
EUJWP,Latveria,2.0,0.048288728369535724,0.040405228140809386
EUJWP,Latveria,3.0,0.04772405633816595,0.02786341265393742
EUJWP,Latveria,4.0,0.04829770927337001,0.03894756320698722
EUJWP,Latveria,5.0,0.04760269331373862,0.03187712023000432
EUJWP,Latveria,6.0,0.04772895267187645,0.0303522246944382
EUJWP,Latveria,7.0,0.0433666767282365,0.02915719498226453
EUJWP,Latveria,8.0,0.050584226622557175,0.06036162795103893
EUJWP,Latveria,9.0,0.04519294580374157,0.027434450743121706
EUJWP,Latveria,10.0,0.044525540161149124,0.028768479003850263
EUJWP,Latveria,11.0,0.04531981233592052,0.030969286855974255
EUJWP,Latveria,12.0,0.056425642629634794,0.03801118405466634
EUJWP,Narnia,1.0,0.04549461991515168,0.036336598447099126
EUJWP,Narnia,2.0,0.0478420003863037,0.033059162457383294
EUJWP,Narnia,3.0,0.044613185748778955,0.0316457397766818
EUJWP,Narnia,4.0,0.04894281833944933,0.035930490536957155
EUJWP,Narnia,5.0,0.04823932890409754,0.03299672458034846
EUJWP,Narnia,6.0,0.04537546582909473,0.02934528491197938
EUJWP,Narnia,7.0,0.043940303861261056,0.031766410262796994
EUJWP,Narnia,8.0,0.04496754614484242,0.03129630777092489
EUJWP,Narnia,9.0,0.04528465824571941,0.032269211643236866
EUJWP,Narnia,10.0,0.04395789746556954,0.03126422050842391
EUJWP,Narnia,11.0,0.04501407577153968,0.03416005023520056
EUJWP,Narnia,12.0,0.049717032381776695,0.0480180416309684
EUJWP,Panem,1.0,0.046299505730303045,0.020946459341958806
EUJWP,Panem,2.0,0.048528824343327566,0.02280007323209352
EUJWP,Panem,3.0,0.04520672967059284,0.02253760983417128
EUJWP,Panem,4.0,0.047702219441269754,0.024660744103999797
EUJWP,Panem,5.0,0.05100824717720971,0.02383790815933268
EUJWP,Panem,6.0,0.047839764302326664,0.01841593905217222
EUJWP,Panem,7.0,0.04302092073200447,0.017369125362460474
EUJWP,Panem,8.0,0.0445315887373576,0.02872632428138786
EUJWP,Panem,9.0,0.044967745005010995,0.01740941602584612
EUJWP,Panem,10.0,0.044651167945002575,0.024373318375880606
EUJWP,Panem,11.0,0.04692806148562953,0.025368372921590294
EUJWP,Panem,12.0,0.05417638419515981,0.03545725559160264
EUJWP,Prydain,1.0,0.04236104084832016,0.08841221090575299
EUJWP,Prydain,2.0,0.050067456934734064,0.10465665313876557
EUJWP,Prydain,3.0,0.04087990423489862,0.08838307588249288
EUJWP,Prydain,4.0,0.04561275604877853,0.09518261608921065
EUJWP,Prydain,5.0,0.0431371152969465,0.08961880242686078
EUJWP,Prydain,6.0,0.043689114848348365,0.0894305944954602
EUJWP,Prydain,7.0,0.04117775437766382,0.08542592868428804
EUJWP,Prydain,8.0,0.04155844373552271,0.08881424340621866
EUJWP,Prydain,9.0,0.04396813601248613,0.08549287376721508
EUJWP,Prydain,10.0,0.041293727831724955,0.08887862287788344
EUJWP,Prydain,11.0,0.04278726052442123,0.08690351405048662
EUJWP,Prydain,12.0,0.04478236596183797,0.09586191140538852
EUJWP,Qarth,1.0,0.04553277906727569,0.04398726339468803
EUJWP,Qarth,2.0,0.047842518797342956,0.043058457137325944
EUJWP,Qarth,3.0,0.045144736692131815,0.038820207264946845
EUJWP,Qarth,4.0,0.048404286227625916,0.04579107375119678
EUJWP,Qarth,5.0,0.04988116567375254,0.04390322656894203
EUJWP,Qarth,6.0,0.048149638534397944,0.0439585981741414
EUJWP,Qarth,7.0,0.043315339130681745,0.035767796870515164
EUJWP,Qarth,8.0,0.0461510371968287,0.04240812593607551
EUJWP,Qarth,9.0,0.044933148499736515,0.03941596705557687
EUJWP,Qarth,10.0,0.042888417619494634,0.04045224608611405
EUJWP,Qarth,11.0,0.04632913116363277,0.03817052806286551
EUJWP,Qarth,12.0,0.05191905465307331,0.04262205407718653
EUJWP,Sokovia,1.0,0.0460981435783769,0.043564735285465776
EUJWP,Sokovia,2.0,0.04784062067656377,0.042970853610184226
EUJWP,Sokovia,3.0,0.04842001685930965,0.043725946764408115
EUJWP,Sokovia,4.0,0.04906269690311973,0.043006856520430486
EUJWP,Sokovia,5.0,0.04955860790377485,0.052442175860573474
EUJWP,Sokovia,6.0,0.049488045339291464,0.047137717289728924
EUJWP,Sokovia,7.0,0.04522812384341049,0.05010914302612849
EUJWP,Sokovia,8.0,0.04794107444349733,0.0407693766056446
EUJWP,Sokovia,9.0,0.045075083910148625,0.040476489625336134
EUJWP,Sokovia,10.0,0.04470560176445721,0.04204984433692312
EUJWP,Sokovia,11.0,0.049612357135219366,0.05036738887143106
EUJWP,Sokovia,12.0,0.048465513800291835,0.05158627402738423
EUJWP,Themyscira,1.0,0.0461930370994195,0.04873999273146493
EUJWP,Themyscira,2.0,0.048016288686787346,0.04792043855665283
EUJWP,Themyscira,3.0,0.04467025222325327,0.05262493232376892
EUJWP,Themyscira,4.0,0.04992575001529218,0.05180917769971572
EUJWP,Themyscira,5.0,0.04502507672690967,0.04580411370665282
EUJWP,Themyscira,6.0,0.046265916298325604,0.047262489889783245
EUJWP,Themyscira,7.0,0.04307685791957601,0.04395481638249431
EUJWP,Themyscira,8.0,0.043929734698371234,0.04263718969273531
EUJWP,Themyscira,9.0,0.0439770088806929,0.04147257721026157
EUJWP,Themyscira,10.0,0.04454052812699699,0.047143579560626286
EUJWP,Themyscira,11.0,0.04508640558707763,0.044498761999333517
EUJWP,Themyscira,12.0,0.05004901723898598,0.05875563481815089
EUJWP,Vulcan,1.0,0.04483120128675683,0.04390067748450605
EUJWP,Vulcan,2.0,0.047709485543741104,0.04606783528969544
EUJWP,Vulcan,3.0,0.044526074925823375,0.04015779541963283
EUJWP,Vulcan,4.0,0.049957965393487826,0.045330913118690024
EUJWP,Vulcan,5.0,0.04945271017241863,0.043936889855515936
EUJWP,Vulcan,6.0,0.0458097199970793,0.04326815254913791
EUJWP,Vulcan,7.0,0.04279339154649422,0.0444827788878454
EUJWP,Vulcan,8.0,0.04373275424158027,0.047552732279822416
EUJWP,Vulcan,9.0,0.04458610144067963,0.044146483457331236
EUJWP,Vulcan,10.0,0.043120298969905456,0.04201355967204854
EUJWP,Vulcan,11.0,0.044902193670385816,0.04229412074190762
EUJWP,Vulcan,12.0,0.0491299791697773,0.044905647225244504
EUJWP,Wakanda,1.0,0.04464929517312261,0.05980856874967799
EUJWP,Wakanda,2.0,0.05101114444531734,0.07621468321853436
EUJWP,Wakanda,3.0,0.047512859227512166,0.06025722381199249
EUJWP,Wakanda,4.0,0.04896193842581639,0.06017062285021633
EUJWP,Wakanda,5.0,0.04541924014392876,0.05934990233601562
EUJWP,Wakanda,6.0,0.046097692285167594,0.06487204740972007
EUJWP,Wakanda,7.0,0.04473593368483377,0.05846913409165591
EUJWP,Wakanda,8.0,0.04635404532123554,0.05932076112871132
EUJWP,Wakanda,9.0,0.04391749515670171,0.062476568446456514
EUJWP,Wakanda,10.0,0.04292454129056704,0.05416687174305641
EUJWP,Wakanda,12.0,0.05062532978328039,0.07236939230874806
EUJWP,Westeros,1.0,0.05308424564483748,0.044006022534314834
EUJWP,Westeros,2.0,0.05237012766097173,0.050139811930423606
EUJWP,Westeros,3.0,0.047258904001054876,0.04721563930626352
EUJWP,Westeros,4.0,0.05151779004851883,0.05569734649116416
EUJWP,Westeros,5.0,0.049726531296516614,0.04850553678038331
EUJWP,Westeros,6.0,0.05118140887641687,0.056807502221685194
EUJWP,Westeros,7.0,0.04697960104316753,0.04500889089246363
EUJWP,Westeros,8.0,0.06481568700693642,0.06742905393749776
EUJWP,Westeros,9.0,0.048924851986839386,0.049694240687345036
EUJWP,Westeros,10.0,0.04701107849856706,0.049513696852409056
EUJWP,Westeros,11.0,0.05102031339923628,0.0478114668308287
EUJWP,Westeros,12.0,0.05800498339008427,0.052881092432964384
EUJWP,Yunkai,1.0,0.04296146492766159,0.07255599132450384
EUJWP,Yunkai,2.0,0.04598648434653558,0.06881210744936264
EUJWP,Yunkai,3.0,0.04402954215407728,0.06912622408667864
EUJWP,Yunkai,4.0,0.04728525589340426,0.0773582460590852
EUJWP,Yunkai,5.0,0.04923929635930001,0.06717928269537227
EUJWP,Yunkai,6.0,0.044750134818679344,0.06259511752868648
EUJWP,Yunkai,7.0,0.041400075535314294,0.0649858086639537
EUJWP,Yunkai,8.0,0.04247849243613869,0.06494510027674283
EUJWP,Yunkai,9.0,0.0435741758149442,0.05888211364240882
EUJWP,Yunkai,10.0,0.041809630226592745,0.060798060928156074
EUJWP,Yunkai,11.0,0.04348780567494501,0.06988560251382875
EUJWP,Yunkai,12.0,0.050449931535548796,0.07568277184267574
EUJWP,Zamunda,1.0,0.04430878034702755,0.04968639230525924
EUJWP,Zamunda,2.0,0.04943154442380782,0.0545622303271932
EUJWP,Zamunda,3.0,0.044963205827173634,0.04584788798634939
EUJWP,Zamunda,4.0,0.04718509906197652,0.0504123726229594
EUJWP,Zamunda,5.0,0.04562393397794262,0.047693511305860775
EUJWP,Zamunda,6.0,0.04859952378977727,0.0496719321054613
EUJWP,Zamunda,7.0,0.04254512909555446,0.04927935133665788
EUJWP,Zamunda,8.0,0.044540543084991356,0.04944775070740885
EUJWP,Zamunda,9.0,0.04443264118771527,0.04473355956900729
EUJWP,Zamunda,10.0,0.04370931539252145,0.04784632624246818
EUJWP,Zamunda,11.0,0.04554688005783735,0.04924701821630008
EUJWP,Zamunda,12.0,0.050317798345437065,0.05774124226494078
EWENN,Gallifrey,1.0,0.046586664233963335,0.05227439805620067
EWENN,Gallifrey,2.0,0.046407060853581344,0.04857397432183501
EWENN,Gallifrey,3.0,0.04587516850554131,0.05120266022301229
EWENN,Gallifrey,4.0,0.0474655769067849,0.032797075070412615
EWENN,Gallifrey,5.0,0.04450768057354524,0.042862671493048725
EWENN,Gallifrey,6.0,0.04377685293298602,0.0363462039133556
EWENN,Gallifrey,7.0,0.04470566510199032,0.038464355276689205
EWENN,Gallifrey,8.0,0.044814322331718774,0.035434955148409955
EWENN,Gallifrey,9.0,0.045449907002451204,0.04559561553235497
EWENN,Gallifrey,10.0,0.04894974414114485,0.0357425111574877
EWENN,Gallifrey,11.0,0.047046568833832125,0.05738285275759845
EWENN,Gallifrey,12.0,0.044703423934464095,0.04629694134926227
FIPNP,Aldovia,1.0,0.0451190480391389,0.04117442113761639
FIPNP,Aldovia,2.0,0.04818303982554717,0.03472898407376027
FIPNP,Aldovia,3.0,0.04541723805145263,0.03353100977991234
FIPNP,Aldovia,4.0,0.04920750640721799,0.03983284502413954
FIPNP,Aldovia,5.0,0.04687048087570508,0.03863454450354575
FIPNP,Aldovia,6.0,0.04664307755651478,0.043972275752343866
FIPNP,Aldovia,7.0,0.04254225067455252,0.043052402750658
FIPNP,Aldovia,8.0,0.04510245056076819,0.04168923385951616
FIPNP,Aldovia,9.0,0.047952946208243176,0.04071505130917546
FIPNP,Aldovia,10.0,0.04489054998951291,0.039178017683115525
FIPNP,Aldovia,11.0,0.04625012703656073,0.037377427711820066
FIPNP,Aldovia,12.0,0.05413028192007962,0.047216560727304235
FIPNP,Arendelle,1.0,0.046710243993571765,0.0631415509845287
FIPNP,Arendelle,2.0,0.05251582379362842,0.05493661283347882
FIPNP,Arendelle,3.0,0.043847563894391116,0.03446869132433141
FIPNP,Arendelle,4.0,0.048243067571479545,0.058422417279737675
FIPNP,Arendelle,5.0,0.055536386348705655,0.05649128764928695
FIPNP,Arendelle,7.0,0.04249796246936459,0.0437916372588177
FIPNP,Arendelle,8.0,0.04411143707367719,0.051233260361823185
FIPNP,Arendelle,9.0,0.04808367474520572,0.03746281313837687
FIPNP,Arendelle,12.0,0.04685972770353967,0.06097172723299123
FIPNP,Arrakis,1.0,0.04434845863953764,0.05322713785811287
FIPNP,Arrakis,2.0,0.04718722472425018,0.05572491743875867
FIPNP,Arrakis,3.0,0.045063594784566736,0.05305318575188376
FIPNP,Arrakis,4.0,0.04579244708567982,0.037949674526611646
FIPNP,Arrakis,5.0,0.043095148869269295,0.03732665762345106
FIPNP,Arrakis,7.0,0.04506135815321139,0.05321639150509387
FIPNP,Arrakis,8.0,0.04168225321126493,0.04152528874395049
FIPNP,Arrakis,10.0,0.04213312513603583,0.045139783100813985
FIPNP,Arrakis,11.0,0.04765000180373742,0.04723606477119132
FIPNP,Arrakis,12.0,0.049006825132690134,0.0664643715918057
FIPNP,Asgard,1.0,0.04400075457212128,0.05341680356781037
FIPNP,Asgard,2.0,0.047249418857395566,0.054843785220856235
FIPNP,Asgard,3.0,0.04319112749185799,0.04965653685168931
FIPNP,Asgard,4.0,0.04744502481924028,0.051244156416065334
FIPNP,Asgard,5.0,0.05012691541111635,0.04795049906083441
FIPNP,Asgard,6.0,0.046566196993988056,0.04575290580542905
FIPNP,Asgard,7.0,0.0458833041056682,0.05813741971873235
FIPNP,Asgard,8.0,0.04582547717864449,0.05928302843309185
FIPNP,Asgard,9.0,0.04446855899478889,0.05122306304823689
FIPNP,Asgard,10.0,0.04310093098036293,0.05126897189966186
FIPNP,Asgard,11.0,0.04688363102298863,0.05295846096026542
FIPNP,Asgard,12.0,0.053933493471845506,0.05656673739545271
FIPNP,Atlantis,1.0,0.04540817631954201,0.028213642266482118
FIPNP,Atlantis,2.0,0.04812879993915486,0.03601139792479617
FIPNP,Atlantis,3.0,0.04484414194053075,0.04699090739772838
FIPNP,Atlantis,4.0,0.05000791371456643,0.028912997975994788
FIPNP,Atlantis,5.0,0.05242826878937631,0.0364838545669574
FIPNP,Atlantis,6.0,0.049941117708974365,0.0310905814867393
FIPNP,Atlantis,7.0,0.04216758869013466,0.050580583008052675
FIPNP,Atlantis,8.0,0.04417853958876012,0.023254851257549496
FIPNP,Atlantis,9.0,0.04586186102487023,0.02129722378629601
FIPNP,Atlantis,10.0,0.044743737133607936,0.020334231130976387
FIPNP,Atlantis,11.0,0.04613769259150497,0.02745315579003849
FIPNP,Atlantis,12.0,0.05705053203293894,0.03871567743456236
FIPNP,Beleria,1.0,0.04127722650294339,0.08860584389054176
FIPNP,Beleria,3.0,0.038203045465255554,0.08956440581948431
FIPNP,Beleria,4.0,0.04409306841895827,0.0932021359414376
FIPNP,Beleria,5.0,0.04385494958503215,0.09612847273973527
FIPNP,Beleria,6.0,0.04223580501583741,0.08926112384951267
FIPNP,Beleria,7.0,0.04063564403572261,0.08458681485897544
FIPNP,Beleria,9.0,0.04048339209740182,0.0859918089675563
FIPNP,Beleria,10.0,0.041941377368588106,0.09224293561018701
FIPNP,Beleria,11.0,0.043704212586775475,0.07381641300531716
FIPNP,Beleria,12.0,0.04232924232559702,0.08864320106307999
FIPNP,Braavos,1.0,0.05423777364037939,0.06033368198910096
FIPNP,Braavos,2.0,0.055946518530587686,0.049148320970490884
FIPNP,Braavos,3.0,0.046521435265573625,0.05420519707312639
FIPNP,Dorne,1.0,0.04245713582074004,0.07962707029362173
FIPNP,Dorne,2.0,0.045664415544182525,0.07708478559447574
FIPNP,Dorne,3.0,0.04264186398092356,0.05942349265684618
FIPNP,Dorne,4.0,0.04797981995622657,0.06276098450438498
FIPNP,Dorne,5.0,0.04721995526905074,0.07780693295856238
FIPNP,Dorne,6.0,0.045933044694708026,0.06340170498815302
FIPNP,Dorne,7.0,0.041965864213061914,0.05458160472775455
FIPNP,Dorne,8.0,0.04301296562685414,0.08077818698913507
FIPNP,Dorne,9.0,0.04286800931823909,0.05569279490777606
FIPNP,Dorne,10.0,0.04276502252760809,0.05693914770881421
